seed,trader,return_pct,max_drawdown,final_net_worth,n_trades,sharpe_like,win_rate
0,DQN,196.69453337820568,0.9192658796102713,197694.53337820567,504,2.9910692650569084,0.27875
1,DQN,24.65220018145769,0.8577206311776777,25652.20018145769,186,2.8408120363479816,0.27
